dt,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ
52.0,-2334.41905480802,7714.47301826623,2688.52698172915,-45.0080587484171,148.336019582741,51.663980417163,0,0,0
53.0,-2379.42711355644,7862.80903784897,2740.19096214632,-45.0080587484171,148.336019582741,51.663980417163,0,0,0
54.0,-2424.43517230485,8011.14505743171,2791.85494256348,-45.0080587484171,148.336019582741,51.663980417163,0,0,0
55.0,-2469.44323105327,8159.48107701445,2843.51892298064,-45.008058748417,148.336019582741,51.663980417163,0,0,0
56.0,-2514.45128980169,8307.81709659719,2895.18290339781,-45.008058748417,148.336019582741,51.663980417163,0,0,0
57.0,-2559.4593485501,8456.15311617993,2946.84688381497,-45.008058748417,148.336019582741,51.663980417163,0,0,0
58.0,-2604.46740729852,8604.48913576267,2998.51086423213,-45.008058748417,148.336019582741,51.663980417163,0,0,0
59.0,-2649.47546604694,8752.82515534542,3050.1748446493,-45.008058748417,148.336019582741,51.663980417163,0,0,0
60.0,-2694.48352479536,8901.16117492816,3101.83882506646,-45.008058748417,148.336019582741,51.663980417163,0,0,0
61.0,-2739.49158354377,9049.4971945109,3153.50280548362,-45.008058748417,148.336019582741,51.663980417163,0,0,0
62.0,-2784.49964229219,9197.83321409364,3205.16678590078,-45.008058748417,148.336019582741,51.663980417163,0,0,0
63.0,-2829.50770104061,9346.16923367638,3256.83076631795,-45.008058748417,148.336019582741,51.663980417163,0,0,0
64.0,-2874.51575978902,9494.50525325912,3308.49474673511,-45.008058748417,148.336019582741,51.663980417163,0,0,0
65.0,-2919.52381853744,9642.84127284186,3360.15872715227,-45.008058748417,148.336019582741,51.663980417163,0,0,0
66.0,-2964.53187728586,9791.1772924246,3411.82270756943,-45.008058748417,148.336019582741,51.663980417163,0,0,0
67.0,-3009.53993603428,9939.51331200734,3463.4866879866,-45.008058748417,148.336019582741,51.663980417163,0,0,0
68.0,-3054.54799478269,10087.8493315901,3515.15066840376,-45.008058748417,148.336019582741,51.663980417163,0,0,0
69.0,-3099.55605353111,10236.1853511728,3566.81464882092,-45.008058748417,148.336019582741,51.663980417163,0,0,0
70.0,-3144.56411227953,10384.5213707556,3618.47862923809,-45.008058748417,148.336019582741,51.663980417163,0,0,0
71.0,-3189.57217102794,10532.8573903383,3670.14260965525,-45.008058748417,148.336019582741,51.663980417163,0,0,0
72.0,-3234.58022977636,10681.193409921,3721.80659007241,-45.008058748417,148.336019582741,51.663980417163,0,0,0
73.0,-3279.58828852478,10829.5294295038,3773.47057048957,-45.008058748417,148.336019582741,51.663980417163,0,0,0
74.0,-3324.5963472732,10977.8654490865,3825.13455090674,-45.008058748417,148.336019582741,51.663980417163,0,0,0
75.0,-3369.60440602161,11126.2014686693,3876.7985313239,-45.008058748417,148.336019582741,51.663980417163,0,0,0
76.0,-3414.61246477003,11274.537488252,3928.46251174106,-45.008058748417,148.336019582741,51.663980417163,0,0,0
77.0,-3459.62052351845,11422.8735078348,3980.12649215823,-45.008058748417,148.336019582741,51.663980417163,0,0,0
78.0,-3504.62858226687,11571.2095274175,4031.79047257539,-45.008058748417,148.336019582741,51.663980417163,0,0,0
79.0,-3549.63664101528,11719.5455470002,4083.45445299255,-45.008058748417,148.336019582741,51.663980417163,0,0,0
80.0,-3594.6446997637,11867.881566583,4135.11843340971,-45.008058748417,148.336019582741,51.663980417163,0,0,0
81.0,-3639.65275851212,12016.2175861657,4186.78241382688,-45.008058748417,148.336019582741,51.663980417163,0,0,0
82.0,-3684.66081726053,12164.5536057485,4238.44639424404,-45.008058748417,148.336019582741,51.663980417163,0,0,0
83.0,-3729.66887600895,12312.8896253312,4290.1103746612,-45.008058748417,148.336019582741,51.663980417163,0,0,0
84.0,-3774.67693475737,12461.2256449139,4341.77435507836,-45.008058748417,148.336019582741,51.663980417163,0,0,0
85.0,-3819.68499350579,12609.5616644967,4393.43833549553,-45.008058748417,148.336019582741,51.663980417163,0,0,0
86.0,-3864.6930522542,12757.8976840794,4445.10231591269,-45.008058748417,148.336019582741,51.663980417163,0,0,0
87.0,-3909.70111100262,12906.2337036622,4496.76629632985,-45.008058748417,148.336019582741,51.663980417163,0,0,0
88.0,-3954.70916975104,13054.5697232449,4548.43027674702,-45.008058748417,148.336019582741,51.663980417163,0,0,0
89.0,-3999.71722849945,13202.9057428276,4600.09425716418,-45.008058748417,148.336019582741,51.663980417163,0,0,0
90.0,-4044.72528724787,13351.2417624104,4651.75823758134,-45.008058748417,148.336019582741,51.663980417163,0,0,0
91.0,-4089.73334599629,13499.5777819931,4703.4222179985,-45.008058748417,148.336019582741,51.663980417163,0,0,0
92.0,-4134.74140474471,13647.9138015759,4755.08619841567,-45.008058748417,148.336019582741,51.663980417163,0,0,0
93.0,-4179.74946349312,13796.2498211586,4806.75017883283,-45.008058748417,148.336019582741,51.663980417163,0,0,0
94.0,-4224.75752224154,13944.5858407413,4858.41415924999,-45.008058748417,148.336019582741,51.663980417163,0,0,0
95.0,-4269.76558098996,14092.9218603241,4910.07813966715,-45.008058748417,148.336019582741,51.663980417163,0,0,0
96.0,-4314.77363973837,14241.2578799068,4961.74212008432,-45.008058748417,148.336019582741,51.663980417163,0,0,0
97.0,-4359.78169848679,14389.5938994896,5013.40610050148,-45.008058748417,148.336019582741,51.663980417163,0,0,0
98.0,-4404.78975723521,14537.9299190723,5065.07008091864,-45.008058748417,148.336019582741,51.663980417163,0,0,0
99.0,-4449.79781598363,14686.265938655,5116.73406133581,-45.008058748417,148.336019582741,51.663980417163,0,0,0
