dt,posX,posY,posZ,velX,velY,velZ,accX,accY,accZ
41400.0,-112934094306.38657,-96307982915.9841,6579795.556480578,19802.779699919756,-22918.395334822017,87.59955767333804,0.0,0.0,0.0
43200.0,-112898449302.92671,-96349236027.58678,6737474.760292587,19802.780064734212,-22918.39501847238,87.59954898930403,0.0,0.0,0.0
45000.0,-112862804298.8102,-96390489138.62003,6895153.948473334,19802.78042951061,-22918.394702106114,87.5995403062016,0.0,0.0,0.0
46800.0,-112827159294.03708,-96431742249.08382,7052833.121024497,19802.78079424895,-22918.394385723237,87.59953162403094,0.0,0.0,0.0
48600.0,-112791514288.60744,-96472995358.97812,7210512.277947753,19802.781158949223,-22918.394069323764,87.5995229427922,0.0,0.0,0.0
50400.0,-112755869282.52133,-96514248468.3029,7368191.419244778,19802.78152361143,-22918.393752907712,87.59951426248557,0.0,0.0,0.0
52200.0,-112720224275.77882,-96555501577.05814,7525870.544917252,19802.78188823556,-22918.393436475097,87.59950558311118,0.0,0.0,0.0
54000.0,-112684579268.38,-96596754685.24379,7683549.654966852,19802.782252821613,-22918.393120025936,87.59949690466922,0.0,0.0,0.0
55800.0,-112648934260.32492,-96638007792.85983,7841228.749395256,19802.782617369583,-22918.392803560244,87.59948822715984,0.0,0.0,0.0
57600.0,-112613289251.61366,-96679260899.90623,7998907.828204144,19802.782981879467,-22918.392487078036,87.5994795505832,0.0,0.0,0.0
59400.0,-112577644242.24628,-96720514006.38298,8156586.8913951935,19802.78334635126,-22918.39217057933,87.59947087493946,0.0,0.0,0.0
61200.0,-112541999232.22284,-96761767112.29002,8314265.938970084,19802.783710784963,-22918.391854064143,87.59946220022877,0.0,0.0,0.0
63000.0,-112506354221.54343,-96803020217.62733,8471944.970930496,19802.784075180563,-22918.39153753249,87.59945352645128,0.0,0.0,0.0
64800.0,-112470709210.2081,-96844273322.3949,8629623.98727811,19802.784439538063,-22918.391220984387,87.59944485360715,0.0,0.0,0.0
66600.0,-112435064198.21693,-96885526426.59267,8787302.988014603,19802.784803857456,-22918.39090441985,87.59943618169653,0.0,0.0,0.0
68400.0,-112399419185.56999,-96926779530.22063,8944981.973141657,19802.785168138736,-22918.390587838898,87.59942751071956,0.0,0.0,0.0
70200.0,-112363774172.26735,-96968032633.27873,9102660.942660952,19802.785532381902,-22918.39027124154,87.5994188406764,0.0,0.0,0.0
72000.0,-112328129158.30907,-97009285735.76697,9260339.89657417,19802.78589658695,-22918.3899546278,87.5994101715672,0.0,0.0,0.0
73800.0,-112292484143.6952,-97050538837.6853,9418018.83488299,19802.786260753874,-22918.38963799769,87.59940150339207,0.0,0.0,0.0
75600.0,-112256839128.42584,-97091791939.03369,9575697.757589094,19802.78662488267,-22918.389321351227,87.59939283615118,0.0,0.0,0.0
77400.0,-112221194112.50105,-97133045039.81212,9733376.664694166,19802.786988973334,-22918.38900468843,87.59938416984467,0.0,0.0,0.0
79200.0,-112185549095.9209,-97174298140.02055,9891055.556199886,19802.787353025862,-22918.388688009312,87.59937550447266,0.0,0.0,0.0
81000.0,-112149904078.68546,-97215551239.65897,10048734.432107937,19802.787717040253,-22918.38837131389,87.5993668400353,0.0,0.0,0.0
